,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,uri,song,artist
0,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,1,spotify:track:7kt9e9LFSpN1zQtYEl19o1,this is me trying,Taylor Swift
0,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,1,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,Taylor Swift
0,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,15,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,Taylor Swift
0,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,10,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,mad woman,Taylor Swift
0,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,14,spotify:track:08fa9LFcFBTcilB3iq2e2A,epiphany,Taylor Swift
0,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,5,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,betty,Taylor Swift
0,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,5,spotify:track:7MbT4I8qGntX4fMdqMQgke,peace,Taylor Swift
0,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,5,spotify:track:6MWoRt97mnSTXZhu3ggi9C,hoax,Taylor Swift
0,0.64,0.555,7,-10.204,1,0.0411,0.14,0.0192,0.0981,0.395,122.038,2,spotify:track:7tldX5YGAyAEUj9o0p0anB,Made For You,OneRepublic
0,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,19,spotify:track:43xC7OiRRVKG50DAKjIEfc,All The Right Moves,OneRepublic
0,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,10,spotify:track:5HqkB8pxc1c4S7SMifs0jd,Secrets,OneRepublic
0,0.574,0.899,4,-5.75,1,0.0846,0.0507,0.0,0.0902,0.679,170.097,10,spotify:track:1m5clnETaG8yX5HCvBgvbO,Everybody Loves Me,OneRepublic
0,0.269,0.444,0,-12.363,1,0.0409,0.488,0.00128,0.245,0.0815,164.957,17,spotify:track:5NWg8MyULhr6Cm2qe9SeB0,Missing Persons 1 & 2,OneRepublic
0,0.636,0.694,6,-7.796,1,0.051,0.0785,0.0,0.121,0.687,94.989,16,spotify:track:4cBjW7yzqunB0YXac1lN9N,Good Life,OneRepublic
0,0.383,0.382,0,-10.753,1,0.0331,0.437,0.0,0.113,0.0777,144.891,17,spotify:track:3AVcvyYw3kWcS8GBy5eYfz,All This Time,OneRepublic
0,0.542,0.552,7,-11.531,1,0.0254,0.381,0.712,0.106,0.47,109.981,12,spotify:track:67rOkw1Pl7jEIiIZWf78pp,Fear,OneRepublic
0,0.188,0.557,6,-6.952,1,0.033,0.0517,0.0197,0.165,0.0638,119.793,2,spotify:track:1rEz1E1PQYlISFAuNcVquM,Waking Up,OneRepublic
0,0.507,0.815,11,-8.558,1,0.0704,0.357,0.0098,0.133,0.308,123.024,2,spotify:track:2JI5jfEaFL10nL9yTBKpox,Marchin On,OneRepublic
0,0.243,0.371,9,-15.376,1,0.0343,0.713,0.206,0.0974,0.153,140.113,1,spotify:track:0aacZ7prjNVokCCR249aiX,Lullaby,OneRepublic
0,0.303,0.677,6,-6.505,1,0.0367,0.114,2.72e-05,0.109,0.191,125.967,2,spotify:track:13ZFN9HVOztLsoAsDU1BFC,Passenger,OneRepublic
0,0.452,0.68,9,-6.293,1,0.0284,0.0366,0.0,0.0927,0.275,81.966,2,spotify:track:1UCZyWg3nuf5wmkzqRTsqM,It's A Shame,OneRepublic
0,0.355,0.871,9,-4.684,1,0.0467,0.0848,0.0,0.144,0.555,154.05,10,spotify:track:3DiigwNxwNFyA9nKK8s0lt,Trap Door,OneRepublic
0,0.434,0.856,4,-5.147,0,0.0542,0.261,6.43e-06,0.243,0.272,140.965,11,spotify:track:0WbhvjjiPDsakYpcXPathz,Sucker Punch,OneRepublic
0,0.567,0.529,2,-6.084,0,0.0312,0.194,0.0,0.12,0.794,131.12,13,spotify:track:3yNMK9CHppanjm5Dh0xunB,Mercy,OneRepublic
0,0.779,0.503,1,-6.836,1,0.0442,0.148,3.1e-06,0.113,0.392,129.991,19,spotify:track:4Z85m6haYQHAKMhvi3qF6b,Sheezus,Lily Allen
0,0.792,0.672,1,-5.619,1,0.0389,0.0383,2.03e-05,0.0664,0.627,103.027,19,spotify:track:6VirGvajgkQxvhJfUqk7h9,L8 CMMR,Lily Allen
0,0.717,0.678,8,-6.167,1,0.0379,0.0195,0.000434,0.201,0.556,94.976,16,spotify:track:0Cmx516hK1oNQVSRqrrYfX,Air Balloon,Lily Allen
0,0.495,0.683,4,-7.135,1,0.0605,0.0888,0.0,0.176,0.556,162.993,10,spotify:track:3fnLaLNW3GTZiVncA7g6oD,Our Time,Lily Allen
0,0.761,0.607,2,-6.435,0,0.0353,0.278,0.0,0.0718,0.598,94.998,13,spotify:track:3UL9yENPNV7A9cu5ZF1jcW,Insincerely Yours,Lily Allen
0,0.359,0.769,2,-7.802,1,0.0687,0.0542,0.00056,0.104,0.317,107.243,18,spotify:track:27nD7scZFU0ft3ewfSfYFx,Take My Place,Lily Allen
0,0.517,0.777,6,-5.335,0,0.062,0.0319,2.85e-05,0.168,0.745,199.708,11,spotify:track:3pRsktygB8JT7pwwbChCKq,As Long as I Got You,Lily Allen
0,0.713,0.662,1,-6.766,0,0.14,0.473,0.0,0.14,0.659,87.0,13,spotify:track:1LEPGPaWg4hxbzNNyTiw6O,Close Your Eyes,Lily Allen
0,0.723,0.569,1,-6.832,0,0.25,0.429,0.0,0.0908,0.631,101.071,13,spotify:track:5URVzcVxKauhlp1XYrjDG0,URL Badman,Lily Allen
0,0.728,0.708,7,-6.015,1,0.101,0.229,7.27e-06,0.0556,0.501,87.986,16,spotify:track:7sqkFYrUHUPelqICJ1a6zu,Silver Spoon,Lily Allen
0,0.734,0.689,5,-7.721,1,0.034,0.124,1.87e-05,0.119,0.814,110.982,16,spotify:track:1zSCqHxpX9uADSdAcCFnjj,Life for Me,Lily Allen
0,0.823,0.822,1,-5.323,0,0.0334,0.113,4.57e-05,0.0688,0.938,125.026,13,spotify:track:6EUDHI3VDCfGv97QhlTrZn,Hard out Here,Lily Allen
0,0.753,0.743,10,-6.141,1,0.0292,0.122,0.00438,0.109,0.784,128.035,4,spotify:track:71MusqvLYa8q9s30jq7Qce,Wind Your Neck In,Lily Allen
0,0.598,0.757,7,-8.069,1,0.0484,0.175,1.98e-06,0.0795,0.8,149.843,4,spotify:track:4dZBCYKrcdDApUZJ3Po94M,Who Do You Love?,Lily Allen
0,0.66,0.556,5,-10.569,0,0.0472,0.738,0.0456,0.218,0.351,106.995,15,spotify:track:0X9DYo0rDpSaxnr4B6awuR,Miserable Without Your Love,Lily Allen
0,0.458,0.759,11,-5.309,0,0.0394,0.0215,0.000285,0.317,0.428,164.064,11,spotify:track:45xbf7aYh4Dobly2BKLilJ,Holding on to Nothing,Lily Allen
0,0.313,0.286,10,-10.593,1,0.0324,0.934,0.0451,0.0974,0.287,80.925,14,spotify:track:429E2JSZouAhc8aE7HZRPA,Somewhere Only We Know,Lily Allen
0,0.514,0.911,0,-2.977,0,0.0702,0.00163,0.0029,0.224,0.449,145.921,11,spotify:track:3CERKNcmzstw7qRojE9sGJ,Never Again,Kelly Clarkson
0,0.619,0.971,2,-3.477,1,0.0752,0.0099,0.0856,0.0765,0.546,123.999,19,spotify:track:1z2MyFalEq7dM6jccPp367,One Minute,Kelly Clarkson
0,0.465,0.988,10,-2.301,1,0.0802,0.000333,0.33,0.379,0.58,132.114,4,spotify:track:3EzgLwPcv4IPcxVMt9s4fI,Hole,Kelly Clarkson
0,0.416,0.405,2,-8.291,1,0.0314,0.161,0.0242,0.289,0.139,179.867,10,spotify:track:0N8E2TmPT0vtUtT2iK5FpG,Sober,Kelly Clarkson
0,0.557,0.925,4,-3.855,1,0.0463,0.00644,1.57e-06,0.118,0.525,121.929,4,spotify:track:3gE2EEddM3HiPNRR80IpRA,Don't Waste Your Time,Kelly Clarkson
0,0.57,0.876,6,-5.391,0,0.0315,0.00136,0.108,0.163,0.84,139.99,9,spotify:track:61RQfPjjPA1rUaxhHfAIbe,Judas,Kelly Clarkson
0,0.64,0.738,11,-5.832,0,0.0712,0.233,7.98e-05,0.36,0.551,119.958,9,spotify:track:6CUdpVgyXhpgyRQFj5UgmE,Haunted,Kelly Clarkson
0,0.576,0.354,7,-10.316,1,0.0437,0.736,0.0,0.115,0.219,147.875,1,spotify:track:4wxysgtTMT130OUtSjFi4x,Be Still,Kelly Clarkson
0,0.663,0.672,4,-6.589,0,0.0316,0.13,3.86e-05,0.136,0.0836,115.986,6,spotify:track:2BCm2H104ybUHolS2ILYEn,Maybe,Kelly Clarkson
0,0.644,0.734,1,-4.729,1,0.0499,0.0132,2.3e-05,0.099,0.723,144.958,19,spotify:track:1OTtsGi32KpAjPcjxWqzMp,How I Feel,Kelly Clarkson
0,0.592,0.608,8,-5.861,0,0.0511,0.0195,3.19e-06,0.125,0.578,85.635,9,spotify:track:3GhZVw4ZQplllUcg4EDsW4,Yeah,Kelly Clarkson
0,0.682,0.876,9,-4.925,0,0.0303,0.00246,0.224,0.1,0.584,110.0,9,spotify:track:5rQmRshUEJGuvcj0q0gZRC,Can I Have A Kiss,Kelly Clarkson
0,0.542,0.368,8,-11.428,1,0.0308,0.612,0.0,0.374,0.111,119.739,1,spotify:track:56l9xzfSiH0QV51Ir8G7m0,Irvine,Kelly Clarkson
0,0.67,0.243,4,-11.48,1,0.0347,0.369,0.0,0.556,0.375,80.667,8,spotify:track:7oeVpttG4KFluc7cAzuTiT,Chivas,Kelly Clarkson
0,0.501,0.861,4,-4.024,0,0.0677,0.0282,0.224,0.103,0.332,153.971,11,spotify:track:6TLkosfh9lsfyFiwFlyobA,Fading,Kelly Clarkson
0,0.353,0.82,0,-5.303,1,0.041,0.215,0.0454,0.157,0.474,158.024,10,spotify:track:7trg1faBmQrr7zxr4U7SOr,Syndicate,The Fray
0,0.413,0.836,3,-5.593,1,0.0371,0.0316,0.0,0.293,0.503,140.515,10,spotify:track:6sSDEFMeyf16WRDLRCXwTc,Absolute,The Fray
0,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,11,spotify:track:4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray
0,0.47,0.676,6,-6.449,0,0.0334,0.153,1.06e-05,0.111,0.298,153.091,11,spotify:track:3lqrCvTI9YRt62FR5JSTom,Say When,The Fray
0,0.23,0.492,8,-5.767,1,0.0317,0.568,8.18e-06,0.176,0.262,160.139,1,spotify:track:57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray
0,0.371,0.6,1,-7.393,1,0.0338,0.0207,0.0,0.102,0.214,139.265,10,spotify:track:4oldUCHLnfpmb5LYVFfC8U,Where the Story Ends,The Fray
0,0.513,0.728,6,-6.847,1,0.0347,0.0458,0.0,0.122,0.303,136.173,10,spotify:track:4esR3WJ3pwNYGYmwDaBow0,Enough for Now,The Fray
0,0.563,0.274,3,-12.995,1,0.0333,0.482,0.000135,0.245,0.183,81.928,5,spotify:track:6V2SKZhymLim16ri8A7K6h,Ungodly Hour,The Fray
0,0.491,0.879,1,-6.749,1,0.0296,0.00113,1.49e-05,0.0769,0.693,109.1,19,spotify:track:5cINewSbVqBpnPkLUJjPzL,We Build Then We Break,The Fray
0,0.32,0.279,1,-11.605,1,0.0322,0.481,0.0,0.111,0.151,147.918,17,spotify:track:5dgJxyBNbmtKWaIXUaLnpn,Happiness,The Fray
0,0.512,0.625,11,-6.764,1,0.0508,0.00308,0.000164,0.346,0.201,129.935,2,spotify:track:7lUA4P03AhwAw40JHkdyGr,Pretty Hurts,Beyoncé
0,0.436,0.534,1,-9.416,0,0.0773,0.103,0.00643,0.507,0.325,122.822,6,spotify:track:7cioKB5CHVzk09SOtTyn0T,Haunted,Beyoncé
0,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,6,spotify:track:6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),Beyoncé
0,0.875,0.434,0,-7.683,1,0.091,0.242,0.00146,0.234,0.777,120.065,19,spotify:track:6wwrYruEgWlowPDZMq5116,Blow,Beyoncé
0,0.571,0.466,9,-9.153,0,0.173,0.0424,0.00262,0.125,0.512,111.58,9,spotify:track:4DActPOAtak2m8meZeMt3B,No Angel,Beyoncé
0,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,11,spotify:track:5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé
0,0.589,0.541,8,-10.087,1,0.163,0.122,0.00414,0.0882,0.236,133.97,2,spotify:track:63wKtmUg754umO8SglEL79,Jealous,Beyoncé
0,0.495,0.403,1,-9.731,1,0.301,0.5,0.0,0.7,0.555,140.415,8,spotify:track:0755vnFQZLSgHHWbR1qCjY,Rocket,Beyoncé
0,0.557,0.428,5,-11.299,1,0.137,0.0673,0.0019,0.139,0.0996,103.009,2,spotify:track:63FrXif0Pdu4NAPvTh87mw,Mine (feat. Drake),Beyoncé
0,0.47,0.792,0,-8.932,1,0.26,0.171,1.28e-06,0.313,0.214,170.085,10,spotify:track:40xhyfAPDoMtv494MfPevP,XO,Beyoncé
0,0.476,0.688,1,-7.799,1,0.245,0.0953,0.000645,0.438,0.352,140.553,10,spotify:track:7tefUew2RUuSAqHyegMoY1,***Flawless (feat. Chimamanda Ngozi Adichie),Beyoncé
0,0.527,0.334,0,-11.54,1,0.0681,0.643,0.0,0.114,0.186,80.334,5,spotify:track:49sXkAcR5LvOrtq5Qcn5cf,Superpower (feat. Frank Ocean),Beyoncé
0,0.342,0.188,6,-12.688,0,0.033,0.573,0.017,0.108,0.0388,102.601,15,spotify:track:0fYwfZcgijhIOyXn0RVPwq,Heaven,Beyoncé
0,0.459,0.435,1,-10.139,1,0.064,0.541,6.51e-05,0.119,0.0631,90.567,17,spotify:track:2LjkT4gu5wO4JdeEYl0fMY,Blue (feat. Blue Ivy),Beyoncé
0,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,9,spotify:track:02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé
0,0.639,0.659,8,-7.273,1,0.215,0.241,8.33e-06,0.484,0.457,136.801,16,spotify:track:0zVMzJ37VQNFUNvdxxat2E,Flawless Remix (feat. Nicki Minaj),Beyoncé
0,0.514,0.763,10,-3.58,0,0.052,0.161,0.0,0.118,0.474,139.748,6,spotify:track:0FZmAvivvifvtN3pZScbw1,Drunk in Love Remix (feat. Jay-Z & Kanye West),Beyoncé
0,0.732,0.763,0,-6.732,1,0.0729,0.0273,0.0,0.33,0.709,98.011,19,spotify:track:2Z9Yid1RueNo2sHS9x4gdh,Ring Off,Beyoncé
0,0.872,0.445,2,-7.631,0,0.0934,0.27,0.0012,0.345,0.763,120.024,13,spotify:track:0GjDYSp1bNyjggwPadwlyf,Blow Remix (feat. Pharrell Williams),Beyoncé
0,0.354,0.808,0,-6.477,1,0.176,0.023,2.42e-05,0.259,0.397,195.956,10,spotify:track:7jpSvCrFev9EBb5RSmoRTa,Standing on the Sun Remix (feat. Mr. Vegas),Beyoncé
0,0.303,0.384,6,-7.342,1,0.0339,0.381,5.14e-06,0.0661,0.261,63.345,14,spotify:track:3yWX5wAcfLnYmHuGvb5CMH,1+1,Beyoncé
0,0.371,0.84,0,-6.021,1,0.292,0.284,4.79e-06,0.135,0.228,86.934,18,spotify:track:6DfbF423YwK81e5Gg2HKGA,I Care,Beyoncé
0,0.718,0.523,6,-7.181,1,0.199,0.352,0.00314,0.0909,0.835,167.963,16,spotify:track:0nsXiCm7lGv4jid1crzLP0,I Miss You,Beyoncé
0,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,2,spotify:track:20BubhRYSjCIchDA4O9wNK,Best Thing I Never Had,Beyoncé
0,0.648,0.593,10,-6.267,1,0.0506,0.0188,0.0,0.169,0.712,160.979,4,spotify:track:0n0kqzChbXf9WjtEFBbcXa,Party (feat. André 3000),Beyoncé
0,0.628,0.665,4,-6.626,1,0.112,0.158,0.00278,0.177,0.447,72.032,18,spotify:track:5c9ItJuD8wnUrWsudy6Zfx,Rather Die Young,Beyoncé
0,0.474,0.797,6,-4.541,0,0.191,0.193,6.2e-06,0.322,0.398,150.006,11,spotify:track:0w7dyzVGQPww3J6rGzy0bE,Start Over,Beyoncé
0,0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,19,spotify:track:34h7O0d0ToOB60zYSFkGKH,Love On Top,Beyoncé
0,0.665,0.787,5,-5.73,1,0.151,0.308,0.0,0.219,0.699,167.349,4,spotify:track:0tmaWVKVoYNa9m4ctwSsmb,Countdown,Beyoncé
0,0.711,0.811,6,-7.503,0,0.219,0.0328,0.000517,0.0649,0.785,117.999,9,spotify:track:484AD8Fm0KZh3zd2HFi1Mp,End of Time,Beyoncé
0,0.51,0.627,7,-6.59,1,0.0336,0.431,0.0,0.0927,0.234,110.992,2,spotify:track:0gdzXKkOMuajNI0UJ1ki9t,I Was Here,Beyoncé
0,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086,19,spotify:track:3oOWBUNbwHZkWF2WND4kK2,Run the World (Girls),Beyoncé
0,0.724,0.792,9,-5.374,0,0.0665,0.0446,0.0,0.231,0.672,116.01,9,spotify:track:72UnWvJ8X67nAzjaHNamYr,Lay Up Under Me,Beyoncé
0,0.799,0.715,4,-5.481,1,0.0822,0.0289,0.0,0.339,0.551,124.04,19,spotify:track:0j20wgAUgBnJ21k6bUcyIz,Schoolin' Life,Beyoncé
0,0.616,0.78,2,-6.062,1,0.0623,0.0322,0.0,0.173,0.471,110.005,18,spotify:track:7FiZqVOb86htTOt2GwDlKC,Dance for You,Beyoncé
0,0.65,0.814,5,-5.052,0,0.0817,0.00385,0.0115,0.082,0.848,127.003,13,spotify:track:5WMd5UjdS6FcdMl0mq4Y4I,Run the World (Girls) - Kaskade Club Remix,Beyoncé
0,0.728,0.821,1,-3.545,1,0.0449,0.00018,0.265,0.076,0.698,128.02,19,spotify:track:7tv4KF2Em68Dqe3aWfr71c,Run the World (Girls) - RedTop Club Remix,Beyoncé
0,0.806,0.774,0,-4.162,0,0.0535,0.00192,0.703,0.238,0.358,129.022,12,spotify:track:587sPIon897xR8KSDtcc6J,Run the World (Girls) - Jochen Simms Club Remix,Beyoncé
0,0.636,0.646,5,-5.866,1,0.036,0.195,0.0,0.164,0.211,104.049,2,spotify:track:2c9GIwZu0gWt2Z6kCzev6U,Bleeding Love,Leona Lewis
0,0.619,0.801,6,-3.413,1,0.0357,0.655,0.000114,0.116,0.386,81.956,2,spotify:track:2jdMGHd4Rg7UKCQ5eYKSPM,Better in Time - Single Mix,Leona Lewis
0,0.465,0.602,7,-4.154,1,0.0288,0.156,0.0,0.145,0.18,75.03,2,spotify:track:4McQiGWb6Q09GGEWGkBLpO,I Will Be,Leona Lewis
0,0.471,0.613,2,-6.678,0,0.0558,0.285,0.0,0.339,0.497,129.994,13,spotify:track:4N1vfIVG0nx73fG5egksI6,I'm You,Leona Lewis
0,0.734,0.8,5,-5.403,1,0.0776,0.0107,0.0,0.0277,0.599,120.011,4,spotify:track:1UthzVoRKw4kGWOL3YRrJy,Forgive Me,Leona Lewis
0,0.78,0.592,1,-6.191,1,0.115,0.0166,3.05e-06,0.0697,0.872,119.959,19,spotify:track:2smjMZyJGnpfEqGNujZQZq,Misses Glass,Leona Lewis
0,0.7,0.628,2,-6.117,1,0.04,0.332,0.0,0.133,0.603,88.028,19,spotify:track:33GogiNLVUrFaYgLWUlMps,Angel,Leona Lewis
0,0.444,0.116,6,-10.348,1,0.0355,0.76,4.15e-05,0.107,0.145,119.671,1,spotify:track:4ChYF7sjobFgVmT85Zf4Lb,The First Time Ever I Saw Your Face,Leona Lewis
0,0.734,0.638,8,-7.056,1,0.0326,0.0859,0.0,0.305,0.36,116.995,16,spotify:track:6P9IbYz58iHVUku1JUCqVk,Yesterday,Leona Lewis
0,0.496,0.797,8,-5.078,1,0.105,0.0488,0.0,0.23,0.408,189.701,10,spotify:track:0v88jwa9nEZbI9YTt298le,Whatever It Takes,Leona Lewis
0,0.667,0.678,8,-4.936,0,0.102,0.393,0.0,0.108,0.451,73.942,9,spotify:track:3pWgP4nDkWw6qU6cNULIOd,Take A Bow,Leona Lewis
0,0.44,0.411,8,-5.059,1,0.0324,0.76,0.0,0.148,0.239,120.066,1,spotify:track:4ie1ycSgKKZDccuX9BO6rk,Footprints in the Sand - Single Mix,Leona Lewis
0,0.578,0.217,10,-9.855,1,0.0369,0.796,0.0,0.111,0.0868,119.975,1,spotify:track:0un5ZwxAMufIPQy4FQXI41,Here I Am,Leona Lewis
0,0.392,0.428,4,-8.127,1,0.0536,0.517,0.0,0.22,0.583,61.873,5,spotify:track:6FEiZO6IISkvUyf2cMz1yw,Myself (feat. Novel),Leona Lewis
0,0.301,0.482,5,-6.354,0,0.0288,0.307,3.75e-05,0.124,0.0936,142.222,6,spotify:track:6S7PlfZp8omiev8989MxkD,Run - Single Mix,Leona Lewis
0,0.72,0.552,5,-5.519,1,0.0494,0.37,0.0,0.177,0.376,119.885,16,spotify:track:2vMKmpGYBlrkN9qlUVlQDn,Forgiveness,Leona Lewis
0,0.633,0.739,5,-4.803,1,0.0402,0.0536,0.0,0.2,0.566,121.947,4,spotify:track:7B2691fOnYYk7llHHElR59,Bleeding Love - Jason Nevins Rockin' Radio Mix,Leona Lewis
0,0.423,0.46,0,-7.587,1,0.0454,0.433,0.0,0.0701,0.266,125.106,17,spotify:track:6SuVWWrc4X2Nx5m4SaHKXf,bluebird,Christina Perri
0,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.319,10,spotify:track:6BFAlw8Ra5ZVY2FsRFSuKv,arms,Christina Perri
0,0.445,0.797,7,-5.578,1,0.0629,0.00324,3.97e-05,0.262,0.589,164.385,10,spotify:track:0H08MWjVABQKHshPIouzvl,bang bang bang,Christina Perri
0,0.4,0.445,2,-7.546,1,0.0323,0.416,9.03e-06,0.0938,0.108,150.15,17,spotify:track:7npPtx91pgvpP3J4E4zHys,distance,Christina Perri
0,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,17,spotify:track:7p8wAUDFBSWPMh2KxfUDQk,Jar of Hearts,Christina Perri
0,0.459,0.744,2,-6.209,0,0.0546,0.00332,0.0191,0.0239,0.255,138.985,6,spotify:track:2b7k286YTUzHYdXdH03jlM,mine,Christina Perri
0,0.19,0.132,7,-20.038,1,0.0408,0.982,0.954,0.08,0.0413,74.857,7,spotify:track:6qMUbeOidzi3JxAp5JXMXD,interlude,Christina Perri
0,0.427,0.145,4,-12.685,1,0.0327,0.848,0.0,0.0905,0.0611,139.417,1,spotify:track:5SKJryhy14bEKKG4mWVwS0,penguin,Christina Perri
0,0.465,0.775,0,-5.525,1,0.0414,0.141,3.89e-05,0.244,0.49,156.072,10,spotify:track:51PmqiYXqkeK3KJqnB2dkU,miles,Christina Perri
0,0.237,0.269,7,-9.61,0,0.0298,0.573,0.000283,0.101,0.0681,81.256,15,spotify:track:0LK0pokBwVzmIEtpAiIyCl,the lonely,Christina Perri
0,0.457,0.382,11,-8.999,1,0.0328,0.466,0.0,0.122,0.365,140.9,1,spotify:track:33tXDIcqnSGS02B8NHmmAN,sad song,Christina Perri
0,0.458,0.52,9,-5.947,0,0.0291,0.0882,3.36e-05,0.146,0.309,134.313,6,spotify:track:0OSoPPCRcySSObwFK2UgAv,tragedy,Christina Perri
0,0.691,0.477,8,-6.566,0,0.0453,0.348,0.0,0.121,0.154,116.044,6,spotify:track:2rLNJjLmFVTZg1APQ4RgnQ,Take The Box - Demo,Amy Winehouse
0,0.541,0.2,11,-8.917,0,0.0554,0.863,0.0,0.106,0.276,79.845,15,spotify:track:3xmra5gBnWr0U4DK3v57F9,I Heard Love Is Blind - Demo,Amy Winehouse
0,0.516,0.249,5,-11.929,1,0.0338,0.859,0.000113,0.107,0.131,109.077,5,spotify:track:6NTYTe9TefEXD65luwjxal,Someone To Watch Over Me - Demo,Amy Winehouse
0,0.569,0.198,8,-8.989,0,0.0566,0.78,0.0,0.174,0.294,71.557,15,spotify:track:2rgemKOXUQGeIABEgwRXAa,What It Is - Demo,Amy Winehouse
0,0.482,0.332,5,-9.473,0,0.0533,0.575,6.04e-06,0.981,0.563,111.422,8,spotify:track:3FVGnrAQYEwQ2TNMcNFxl0,"Teach Me Tonight - Live At The Hootenanny, London / 2004",Amy Winehouse
0,0.48,0.803,8,-7.232,0,0.0705,0.0144,0.0249,0.12,0.625,182.071,11,spotify:track:3JpHeT83VlL2sYNvvciNGw,'Round Midnight,Amy Winehouse
0,0.557,0.56,4,-5.695,1,0.0343,0.54,3.01e-06,0.228,0.206,82.093,2,spotify:track:3Z5piVCYtXkfz2DEwqBBnt,Fool's Gold,Amy Winehouse
0,0.793,0.461,9,-8.288,0,0.103,0.283,3.36e-05,0.969,0.71,91.067,0,spotify:track:2Ed07HGaDuZGrDYAFG1BdC,"Stronger Than Me - Later With Jools Holland, London / 2003",Amy Winehouse
0,0.722,0.414,2,-9.291,1,0.081,0.229,1.2e-06,0.974,0.439,74.072,0,spotify:track:27w2s06PaPuFOHsNn1m3xP,I Heard Love Is Blind - Live,Amy Winehouse
0,0.574,0.403,8,-7.703,0,0.0709,0.21,0.0,0.947,0.356,119.881,0,spotify:track:6adICOPagYgADiqjZ1pXaf,"Take The Box - Live At Concorde, Brighton / 2008",Amy Winehouse
0,0.456,0.732,10,-7.273,0,0.0607,0.0513,1.18e-05,0.987,0.687,128.04,0,spotify:track:0yh9uGMsGZcjJIcC5Wex5Q,In My Bed - Live At Concorde - Brighton/2008,Amy Winehouse
0,0.396,0.73,7,-6.17,0,0.268,0.101,0.0,0.965,0.585,202.013,0,spotify:track:2YSf96zfNrRJXQJrZm8aJp,"Mr Magic (Through The Smoke) - Live, Janice Long Session, Miami/2008",Amy Winehouse
0,0.444,0.256,5,-10.109,1,0.0541,0.782,4.12e-05,0.961,0.314,144.507,8,spotify:track:0kpPxQjVSor94FMvKwlI5G,"(There Is) No Greater Love - Live, Janice Long Session, Miami/2008",Amy Winehouse
0,0.865,0.917,2,-7.348,1,0.0677,0.0125,0.000394,0.19,0.751,132.05,19,spotify:track:2ZaAlV7GCjWl8I2igCCEiF,Fuck Me Pumps - MJ Cole Remix,Amy Winehouse
0,0.859,0.762,8,-9.851,0,0.068,0.0744,0.161,0.154,0.698,123.986,9,spotify:track:5BKF55fIGu4kObMi1uf2xb,Take The Box - Seijis Buggin' Mix,Amy Winehouse
0,0.769,0.548,10,-6.201,0,0.0847,0.00406,0.14,0.313,0.605,91.415,9,spotify:track:6F8p3QBRcjmTZhfIzq1rMr,Stronger Than Me - Harmonic 33 Remix,Amy Winehouse
0,0.751,0.767,10,-3.173,0,0.0308,0.0181,0.000328,0.319,0.851,96.358,9,spotify:track:6lVj1zzqaLQjVqXY6FacpK,In My Bed - CJ Mix,Amy Winehouse
0,0.588,0.685,11,-7.771,0,0.0358,0.13,8.26e-06,0.158,0.902,96.113,9,spotify:track:5qSqbYOhhi8tvZw7KfPX0v,People Watching,CeeLo Green
